order_id,customer_id,order_date,total_amount,status,num_items
2651,926,2025-02-10 18:21:21,2917.2,Shipped,3
2652,936,2026-05-15 08:34:20,229.81,Cancelled,1
2653,357,2025-06-25 03:59:42,1168.69,Processing,2
2654,367,2026-01-07 19:29:19,318.06,Pending,1
2655,928,2025-02-02 22:17:49,1672.62,Shipped,3
2656,291,2025-02-02 18:12:55,3830.89,Pending,3
2657,712,2025-06-20 02:28:21,396.05,Cancelled,2
2658,302,2025-06-30 17:12:07,3189.02,Delivered,2
2659,832,2025-04-29 13:14:35,5932.62,Pending,5
2660,166,2025-04-17 22:24:46,4907.68,Pending,5
2661,147,2026-01-24 19:33:35,1373.52,Delivered,2
2662,603,2025-09-06 03:08:51,2880.36,Shipped,3
2663,657,2025-09-08 20:13:44,415.84,Cancelled,1
2664,351,2025-10-28 23:59:40,2901.25,Pending,5
2665,967,2026-05-08 16:46:45,4005.78,Shipped,4
2666,919,2026-06-05 14:36:28,1907.74,Pending,2
2667,28,2025-11-04 10:24:37,1786.57,Cancelled,1
2668,760,2025-01-15 22:57:10,1440.54,Shipped,5
2669,364,2026-02-01 07:41:32,99.51,Shipped,1
2670,738,2025-08-13 23:16:11,1495.5,Pending,2
2671,862,2026-01-18 07:46:52,1704.47,Cancelled,1
2672,940,2025-01-19 06:18:59,3297.6,Delivered,5
2673,514,2026-06-05 03:01:58,6850.2,Processing,5
2674,310,2025-11-19 07:01:05,6052.22,Delivered,5
2675,604,2026-03-04 05:19:21,4674.0,Delivered,5
2676,282,2025-02-22 18:53:41,1012.6,Cancelled,1
2677,805,2025-02-01 04:04:40,4791.88,Cancelled,3
2678,813,2025-06-05 10:35:21,1412.45,Processing,4
2679,798,2026-04-04 00:13:14,2898.54,Shipped,2
2680,896,2025-01-28 23:11:34,1607.33,Shipped,3
2681,891,2025-06-12 04:59:47,5225.14,Pending,3
2682,416,2025-06-28 06:18:06,2595.72,Shipped,2
2683,779,2026-03-29 15:02:44,2294.35,Processing,3
2684,945,2026-01-17 17:34:21,3423.13,Pending,3
2685,720,2025-01-06 13:19:47,1919.17,Delivered,4
2686,848,2025-09-29 08:56:37,365.13,Cancelled,1
2687,190,2025-03-04 15:00:15,2510.78,Delivered,1
2688,41,2026-03-28 17:29:48,616.83,Processing,1
2689,756,2025-10-13 22:13:16,448.56,Cancelled,1
2690,782,2026-01-31 11:13:06,952.16,Cancelled,2
2691,96,2025-05-08 12:31:18,226.85,Cancelled,1
2692,712,2025-11-05 11:59:58,2895.87,Delivered,1
2693,148,2025-06-15 06:28:32,3227.88,Delivered,4
2694,486,2025-04-29 06:15:17,3506.92,Processing,4
2695,234,2026-02-21 12:03:05,1936.83,Processing,4
2696,889,2025-01-06 17:00:46,3171.58,Delivered,2
2697,266,2026-05-03 12:47:57,3507.01,Pending,3
2698,358,2026-04-29 17:40:53,1967.61,Shipped,3
2699,917,2025-08-07 13:59:45,3329.26,Cancelled,4
2700,619,2025-07-26 08:00:49,3885.63,Processing,3
2701,336,2026-03-09 01:29:19,2728.42,Pending,3
2702,635,2025-10-18 17:28:06,4601.8,Cancelled,5
2703,80,2026-02-01 19:29:11,6177.96,Processing,4
2704,262,2025-10-29 16:40:10,4145.17,Cancelled,4
2705,863,2025-05-05 04:04:05,1132.4,Delivered,2
2706,178,2025-06-06 13:50:01,2123.62,Cancelled,2
2707,13,2026-04-17 22:49:48,1028.58,Cancelled,1
2708,896,2025-07-19 01:22:20,2056.01,Shipped,3
2709,329,2025-09-17 19:15:58,1729.77,Cancelled,5
2710,867,2025-06-02 01:27:45,3307.01,Pending,4
2711,746,2025-09-12 00:48:16,6330.08,Pending,4
2712,135,2025-07-22 05:07:25,3600.74,Processing,4
2713,765,2025-11-01 23:11:57,1903.23,Cancelled,5
2714,316,2025-04-03 13:26:46,5402.0,Pending,3
2715,1000,2026-05-21 05:30:08,869.89,Shipped,2
2716,234,2025-08-10 15:54:03,1137.37,Delivered,2
2717,217,2025-12-17 19:21:43,972.28,Delivered,1
2718,682,2025-01-23 09:11:48,2339.65,Pending,2
2719,562,2025-12-13 01:31:54,2300.63,Processing,2
2720,934,2026-04-14 15:35:31,5230.07,Shipped,5
2721,693,2026-05-21 23:08:12,5230.08,Pending,5
2722,775,2026-06-06 20:07:26,5320.9,Delivered,4
2723,310,2026-02-02 12:44:19,5217.64,Processing,5
2724,886,2025-11-12 02:37:30,4102.95,Delivered,4
2725,954,2025-06-08 21:50:06,589.49,Delivered,1
2726,596,2025-05-24 13:31:08,2864.83,Cancelled,2
2727,836,2025-03-29 12:45:32,3992.31,Processing,5
2728,756,2025-02-02 08:36:01,852.68,Cancelled,1
2729,626,2025-10-28 22:37:47,3139.28,Processing,3
2730,549,2025-03-24 21:35:03,2592.29,Pending,2
2731,704,2025-06-09 16:20:54,5189.28,Pending,5
2732,632,2025-06-05 10:55:44,2624.1,Cancelled,3
2733,238,2026-03-19 21:25:42,7083.39,Cancelled,5
2734,78,2025-08-20 22:29:23,3427.21,Cancelled,4
2735,680,2026-06-20 17:52:06,1573.53,Pending,2
2736,106,2026-06-08 16:07:01,6882.97,Shipped,4
2737,2,2025-06-16 11:37:56,2213.32,Delivered,2
2738,160,2026-04-06 19:08:01,1825.12,Shipped,4
2739,466,2025-08-24 15:14:16,1361.36,Delivered,2
2740,564,2025-10-08 08:22:40,2832.03,Shipped,2
2741,677,2025-12-27 05:28:53,457.23,Delivered,1
2742,676,2025-02-12 05:29:04,3139.57,Shipped,5
2743,702,2026-05-19 04:25:41,1770.48,Cancelled,1
2744,880,2026-05-02 07:40:43,1602.0,Processing,1
2745,402,2025-06-28 11:58:11,1819.0,Pending,2
2746,246,2026-03-17 06:47:10,4809.86,Pending,5
2747,334,2025-07-15 23:49:12,7460.85,Delivered,5
2748,183,2025-06-18 09:33:28,2434.9,Shipped,1
2749,147,2026-02-01 23:34:59,2002.74,Processing,3
2750,962,2025-01-19 11:53:51,506.44,Processing,2
2751,932,2025-08-29 16:59:02,2318.11,Cancelled,3
2752,1,2025-01-10 14:24:48,908.09,Shipped,2
2753,316,2025-06-18 02:25:38,1076.16,Shipped,1
2754,783,2025-05-21 12:34:38,4171.25,Shipped,4
2755,895,2025-09-17 08:56:38,5287.05,Shipped,4
2756,255,2025-06-10 06:41:35,3250.19,Shipped,5
2757,619,2026-01-24 01:04:59,6503.0,Cancelled,5
2758,767,2025-10-29 19:30:06,572.61,Shipped,1
2759,397,2025-09-12 06:24:36,3506.56,Processing,2
2760,394,2025-12-22 15:34:57,3977.12,Delivered,4
2761,387,2025-10-31 12:11:23,7525.94,Cancelled,5
2762,329,2026-04-13 10:36:25,7333.07,Delivered,5
2763,13,2025-05-09 08:37:08,3183.23,Pending,3
2764,917,2026-01-17 21:37:17,2997.04,Processing,5
2765,5,2026-01-08 23:07:17,905.09,Shipped,1
2766,675,2026-03-12 14:37:35,5323.6,Delivered,4
2767,233,2026-04-09 12:02:48,2198.08,Shipped,1
2768,73,2025-08-10 15:10:09,1681.92,Shipped,2
2769,508,2026-06-03 02:14:03,4960.03,Processing,3
2770,446,2025-07-13 00:43:10,3406.14,Delivered,3
2771,338,2025-03-02 07:57:02,2970.64,Processing,5
2772,638,2026-04-24 17:58:31,5025.17,Cancelled,3
2773,944,2025-03-25 07:30:03,405.87,Shipped,1
2774,901,2025-01-01 05:02:48,954.01,Pending,1
2775,252,2025-01-25 05:36:32,1235.97,Delivered,1
2776,103,2026-04-27 00:09:18,7148.48,Delivered,5
2777,318,2025-02-08 20:35:24,1918.89,Shipped,2
2778,231,2025-01-09 17:00:18,1455.78,Processing,1
2779,324,2025-08-02 00:02:32,2173.72,Pending,4
2780,64,2025-01-01 00:10:36,1038.12,Delivered,2
2781,990,2025-08-24 16:39:13,2090.49,Processing,1
2782,763,2025-12-12 16:31:52,4533.08,Cancelled,5
2783,873,2025-10-24 06:12:04,3809.8,Shipped,3
2784,442,2026-03-18 06:21:17,2253.85,Delivered,1
2785,426,2025-05-04 21:03:24,1242.77,Processing,2
2786,709,2025-03-17 12:32:54,4146.23,Delivered,4
2787,92,2025-02-11 14:01:03,4612.89,Processing,4
2788,995,2025-10-13 20:56:41,2752.99,Pending,3
2789,355,2025-06-17 05:38:38,4450.54,Pending,5
2790,617,2026-05-17 14:03:53,105.2,Delivered,1
2791,841,2025-05-29 04:29:54,2977.01,Pending,4
2792,553,2025-11-25 16:22:46,3362.85,Pending,3
2793,84,2025-10-17 13:53:11,7023.58,Pending,5
2794,568,2025-03-01 02:35:51,5508.64,Shipped,4
2795,330,2025-08-06 11:10:51,2641.6,Cancelled,2
2796,290,2025-11-21 06:31:20,2586.83,Cancelled,4
2797,620,2026-05-23 16:28:16,5058.91,Shipped,4
2798,738,2025-01-18 09:27:51,6243.15,Cancelled,5
2799,860,2025-08-20 01:14:28,2390.8,Processing,3
2800,103,2025-01-28 04:18:43,1619.64,Shipped,1
2801,347,2025-04-04 06:23:18,3061.19,Pending,5
2802,818,2025-08-23 14:37:20,1229.98,Processing,2
2803,695,2025-04-21 04:03:12,961.07,Delivered,1
2804,373,2025-07-24 01:33:40,5001.94,Shipped,3
2805,914,2025-12-21 21:44:55,966.03,Processing,2
2806,76,2025-06-08 23:15:00,5140.48,Cancelled,5
2807,185,2025-04-04 11:01:15,2494.34,Shipped,2
2808,373,2026-05-10 13:07:50,523.72,Pending,2
2809,309,2026-06-14 14:12:23,1133.15,Processing,1
2810,929,2025-01-24 14:05:35,1693.03,Pending,4
2811,406,2026-01-06 02:41:36,3289.28,Processing,4
2812,440,2025-05-16 14:25:52,3771.56,Pending,3
2813,122,2025-01-12 03:23:32,1447.9,Pending,2
2814,374,2025-03-29 10:46:10,1384.42,Pending,2
2815,786,2025-03-08 20:55:55,5539.17,Shipped,4
2816,993,2025-07-02 09:02:30,1683.84,Pending,4
2817,957,2025-12-20 14:22:26,4421.31,Shipped,3
2818,327,2026-03-27 07:49:36,3546.11,Cancelled,3
2819,128,2026-03-09 23:31:28,4901.44,Pending,5
2820,781,2025-08-01 03:35:49,5174.54,Delivered,3
2821,153,2025-07-29 18:24:38,618.82,Delivered,1
2822,323,2025-01-18 12:31:45,2478.93,Delivered,4
2823,459,2026-03-14 11:22:49,1356.62,Shipped,1
2824,158,2026-01-08 14:43:19,1184.65,Delivered,4
2825,978,2025-02-19 03:41:46,2117.35,Pending,2
2826,974,2026-06-22 08:06:54,500.06,Delivered,1
2827,324,2025-04-30 01:37:23,2425.55,Pending,4
2828,252,2025-06-17 08:45:21,4625.22,Shipped,5
2829,832,2025-02-20 14:37:43,3622.03,Delivered,3
2830,82,2025-11-05 18:39:46,6195.52,Cancelled,5
2831,568,2026-06-11 15:11:42,3864.67,Processing,2
2832,643,2025-10-21 03:42:44,5514.46,Delivered,5
2833,821,2025-01-24 05:20:28,269.76,Cancelled,1
2834,826,2025-01-29 20:44:03,190.48,Cancelled,1
2835,618,2026-01-22 08:38:41,2762.59,Delivered,3
2836,716,2025-12-02 22:09:06,2083.63,Processing,4
2837,944,2025-12-28 17:18:24,1877.77,Shipped,2
2838,386,2025-11-17 08:08:43,6025.96,Cancelled,5
2839,889,2025-05-16 22:39:47,1895.87,Processing,3
2840,706,2025-01-11 07:21:11,426.73,Pending,1
2841,234,2026-03-24 23:35:54,717.48,Cancelled,2
2842,507,2025-02-04 04:50:52,593.43,Cancelled,1
2843,911,2026-05-26 00:05:53,7221.34,Pending,5
2844,59,2025-02-18 22:35:45,2267.13,Shipped,4
2845,734,2025-08-07 02:55:07,6188.54,Shipped,4
2846,798,2025-08-07 16:49:09,1461.64,Processing,2
2847,962,2026-01-08 04:23:53,2662.12,Delivered,1
2848,717,2025-06-07 10:34:34,810.78,Delivered,1
2849,748,2025-07-27 14:32:35,2627.65,Pending,4
2850,344,2025-01-19 23:05:20,4609.99,Shipped,5
2851,305,2026-06-06 08:52:05,1796.82,Processing,1
2852,19,2025-07-31 05:44:50,3415.91,Delivered,4
2853,863,2025-05-27 01:52:31,2434.98,Processing,4
2854,650,2025-07-02 09:20:02,5762.69,Shipped,4
2855,601,2026-06-20 16:28:39,3468.71,Pending,2
2856,789,2025-12-14 23:07:21,8273.76,Delivered,5
2857,604,2025-01-02 12:19:27,7507.0,Shipped,5
2858,304,2026-05-21 00:16:30,2087.98,Processing,2
2859,915,2025-02-04 06:30:51,5220.51,Pending,4
2860,677,2026-03-14 11:01:55,1854.64,Shipped,1
2861,956,2025-12-05 03:24:34,2331.42,Processing,3
2862,760,2026-03-11 03:28:43,5647.43,Processing,2
2863,938,2026-01-15 10:48:53,3396.85,Delivered,3
2864,517,2025-06-29 19:51:43,5638.29,Pending,4
2865,495,2025-02-06 17:38:02,1318.62,Shipped,1
2866,70,2025-08-11 13:03:57,1806.98,Cancelled,4
2867,379,2025-10-10 18:06:01,4458.26,Shipped,4
2868,704,2025-03-10 16:11:37,3398.97,Cancelled,4
2869,158,2026-04-10 12:26:34,1645.52,Delivered,2
2870,588,2025-10-13 06:54:54,315.93,Delivered,2
2871,429,2025-12-21 09:15:21,4882.9,Shipped,3
2872,339,2026-01-02 23:34:32,4441.78,Cancelled,4
2873,261,2026-02-27 23:54:26,3378.37,Delivered,4
2874,828,2025-05-08 07:13:08,2479.81,Processing,5
2875,883,2025-10-17 22:12:35,2338.58,Shipped,3
2876,148,2026-05-27 13:13:07,2594.41,Processing,2
2877,525,2025-10-16 09:01:00,2285.25,Shipped,2
2878,21,2026-03-04 23:49:58,1201.43,Delivered,2
2879,158,2026-02-25 00:37:40,1180.04,Cancelled,2
2880,341,2025-04-24 03:57:52,1841.35,Cancelled,1
2881,229,2025-09-07 02:29:26,1556.38,Cancelled,1
2882,765,2026-05-12 13:40:48,820.47,Processing,1
2883,13,2025-09-27 08:35:31,8045.95,Delivered,5
2884,157,2025-11-13 03:03:38,3330.75,Shipped,5
2885,772,2025-05-16 02:54:01,3677.43,Delivered,4
2886,587,2026-03-27 15:55:54,5307.64,Pending,3
2887,443,2025-11-09 01:42:25,1437.83,Processing,1
2888,277,2025-10-17 00:37:53,1875.54,Pending,2
2889,615,2025-12-30 02:32:11,2412.83,Shipped,2
2890,480,2025-09-27 20:41:50,463.98,Shipped,2
2891,451,2025-08-16 03:39:16,2997.93,Delivered,4
2892,526,2025-04-25 16:04:55,5699.18,Shipped,4
2893,133,2026-06-07 11:15:10,6737.34,Shipped,5
2894,785,2026-01-20 02:20:49,2053.27,Processing,2
2895,370,2026-06-09 20:09:37,4593.56,Delivered,5
2896,198,2026-02-26 04:37:09,1219.28,Delivered,1
2897,219,2025-11-13 18:25:24,293.13,Shipped,1
2898,946,2025-10-07 21:00:59,543.63,Delivered,1
2899,302,2025-12-02 07:40:57,2780.23,Delivered,2
2900,638,2025-03-09 03:27:43,4420.71,Cancelled,5
2901,640,2026-04-13 16:55:29,4155.58,Cancelled,5
2902,324,2025-07-16 15:59:44,2013.43,Cancelled,3
2903,458,2025-04-17 21:49:24,5349.06,Shipped,5
2904,554,2025-09-16 11:55:03,5347.57,Pending,5
2905,595,2025-10-06 14:04:08,4617.65,Shipped,3
2906,847,2026-05-17 08:19:25,5001.19,Processing,5
2907,82,2025-12-29 09:13:07,1902.43,Processing,2
2908,959,2025-12-17 02:56:18,8388.39,Pending,5
2909,536,2026-02-23 19:38:10,2658.13,Pending,4
2910,398,2026-06-13 10:24:48,3321.68,Pending,5
2911,915,2025-05-08 14:19:45,1866.33,Processing,2
2912,678,2025-02-03 05:01:28,1496.91,Cancelled,3
2913,336,2025-09-24 18:26:31,4657.09,Cancelled,4
2914,457,2026-01-29 07:06:06,1336.79,Delivered,1
2915,104,2026-05-01 12:00:55,555.29,Processing,2
2916,698,2025-04-23 15:56:13,1960.1,Delivered,3
2917,633,2026-04-11 02:18:07,6465.56,Processing,5
2918,319,2025-09-23 08:48:55,888.43,Shipped,1
2919,668,2026-02-24 14:15:49,2809.75,Processing,1
2920,813,2026-05-07 10:20:06,2256.97,Pending,3
2921,839,2025-05-04 19:57:09,4928.54,Cancelled,5
2922,238,2026-03-22 14:24:18,4604.72,Shipped,3
2923,830,2025-04-19 08:51:55,4010.96,Pending,3
2924,977,2025-06-09 20:37:42,3209.35,Pending,3
2925,777,2026-06-23 10:27:38,5243.77,Cancelled,4
2926,932,2025-11-04 20:30:10,1905.73,Delivered,2
2927,793,2025-03-05 11:48:26,812.73,Pending,2
2928,944,2025-11-22 10:16:47,1746.24,Processing,3
2929,382,2025-03-28 21:35:36,1052.6,Cancelled,1
2930,261,2026-01-25 10:28:06,6186.75,Processing,5
2931,261,2026-02-27 12:50:03,6369.53,Processing,4
2932,499,2025-02-02 14:32:04,1029.83,Cancelled,3
2933,920,2026-02-08 13:27:55,1740.69,Pending,2
2934,74,2025-03-22 15:15:27,4429.2,Pending,3
2935,911,2026-03-23 23:26:15,778.81,Cancelled,1
2936,209,2025-01-04 03:19:13,5753.97,Delivered,4
2937,681,2025-07-17 20:16:19,2398.07,Processing,2
2938,985,2026-03-04 13:06:17,4316.14,Pending,3
2939,572,2026-06-01 05:43:49,1146.77,Delivered,2
2940,387,2025-05-08 22:15:57,1484.16,Delivered,4
2941,138,2025-06-26 03:31:44,1501.09,Processing,2
2942,558,2026-06-16 06:53:00,900.24,Pending,1
2943,743,2025-09-18 02:59:00,4283.55,Delivered,4
2944,630,2026-01-15 22:58:33,309.62,Shipped,1
2945,283,2025-04-01 19:34:18,1533.99,Pending,4
2946,872,2025-09-10 19:31:22,2532.8,Shipped,4
2947,502,2025-10-17 23:13:43,1842.68,Delivered,2
2948,753,2026-03-02 23:51:43,4514.33,Cancelled,4
2949,872,2025-11-03 18:35:51,726.73,Pending,3
2950,761,2026-02-11 07:40:57,4507.64,Shipped,3
2951,262,2026-05-26 05:21:08,3588.06,Delivered,5
2952,259,2025-11-02 02:19:03,3917.24,Shipped,3
2953,595,2025-06-20 03:47:14,1156.86,Processing,2
2954,469,2026-03-25 04:25:18,3241.03,Cancelled,5
2955,452,2025-09-30 17:37:07,3449.87,Delivered,4
2956,103,2025-11-13 21:38:32,4347.71,Delivered,5
2957,548,2026-06-19 05:32:19,2574.84,Processing,4
2958,688,2025-03-24 15:56:10,4529.65,Cancelled,4
2959,858,2025-06-25 09:29:35,2593.6,Processing,1
2960,673,2026-05-13 11:12:50,2930.14,Processing,2
2961,184,2026-05-16 03:12:29,597.38,Pending,2
2962,190,2025-12-19 08:43:30,6118.76,Delivered,5
2963,98,2025-05-01 22:28:49,789.52,Shipped,1
2964,414,2025-05-27 06:44:48,2613.82,Delivered,4
2965,881,2025-01-01 11:06:44,5295.88,Delivered,4
2966,39,2026-01-27 20:46:05,710.11,Shipped,1
2967,134,2025-03-25 17:33:13,250.79,Processing,2
2968,98,2026-01-20 15:15:05,3727.52,Pending,5
2969,179,2025-04-23 02:58:56,2061.09,Processing,3
2970,261,2025-02-26 02:01:47,2006.42,Delivered,3
2971,306,2025-08-27 02:37:00,2010.52,Cancelled,3
2972,198,2025-07-07 20:06:01,4367.6,Processing,3
2973,652,2025-11-12 10:37:23,4069.79,Processing,4
2974,365,2025-08-24 05:40:29,3647.88,Pending,4
2975,274,2025-06-12 12:35:28,7662.43,Delivered,4
2976,308,2026-02-25 22:59:41,951.77,Shipped,1
2977,225,2026-05-11 17:48:59,3298.95,Delivered,2
2978,900,2025-03-17 00:30:58,4701.05,Shipped,4
2979,716,2025-05-29 08:37:14,5029.28,Processing,4
2980,774,2025-01-19 06:10:35,3935.51,Delivered,4
2981,715,2025-01-13 14:21:45,5802.76,Processing,4
2982,337,2025-01-25 03:41:54,3852.67,Delivered,5
2983,243,2025-08-18 17:48:53,7417.2,Cancelled,5
2984,104,2025-04-05 01:00:41,4552.46,Cancelled,4
2985,134,2025-06-10 20:23:20,4215.84,Pending,4
2986,835,2025-05-25 05:57:43,2819.91,Cancelled,4
2987,135,2026-06-13 13:05:41,401.83,Shipped,1
2988,607,2025-02-25 09:48:08,3696.01,Delivered,3
2989,169,2025-02-22 01:22:40,2538.72,Shipped,4
2990,882,2025-07-16 20:21:01,3805.55,Shipped,5
2991,424,2025-12-18 13:03:48,4050.39,Shipped,4
2992,230,2025-04-03 09:26:36,302.65,Shipped,2
2993,111,2025-11-24 17:06:45,2426.37,Shipped,2
2994,795,2025-10-05 16:32:57,2399.62,Cancelled,2
2995,200,2026-05-29 20:50:21,1213.49,Processing,2
2996,430,2025-11-10 00:28:46,4952.64,Processing,4
2997,272,2025-01-09 05:00:36,1910.55,Pending,1
2998,506,2026-04-10 03:20:30,6001.19,Processing,5
2999,679,2025-08-22 04:25:19,106.53,Pending,1
3000,672,2025-09-24 13:08:41,2130.42,Pending,2
3001,874,2025-10-29 04:08:01,7720.68,Pending,4
3002,299,2025-10-19 04:56:22,1741.81,Pending,2
3003,957,2025-06-11 21:45:35,1875.94,Shipped,3
3004,436,2025-08-24 22:59:34,1704.21,Delivered,1
3005,99,2025-11-29 20:15:50,1669.88,Cancelled,4
3006,905,2026-04-26 23:48:05,121.3,Delivered,1
3007,802,2026-04-04 00:37:59,683.74,Cancelled,1
3008,139,2026-01-07 14:45:30,2845.67,Delivered,3
3009,91,2026-05-09 09:21:05,2064.62,Pending,3
3010,931,2026-04-23 12:45:42,4940.83,Pending,4
3011,302,2026-04-06 20:35:17,2801.08,Processing,4
3012,994,2025-02-02 12:36:15,382.11,Delivered,1
3013,294,2026-06-12 11:39:58,995.81,Processing,2
3014,78,2026-01-17 15:07:10,1591.55,Pending,2
3015,612,2025-01-25 11:32:19,3109.05,Processing,4
3016,509,2026-01-24 08:34:46,1480.5,Pending,3
3017,957,2025-09-06 06:22:10,5829.44,Cancelled,4
3018,290,2025-10-01 00:22:41,6393.18,Cancelled,5
3019,444,2025-01-25 02:38:00,4751.19,Shipped,4
3020,460,2025-07-18 16:07:31,322.23,Delivered,1
3021,137,2026-01-03 20:29:49,2566.6,Delivered,3
3022,44,2025-10-26 01:43:00,2579.57,Shipped,1
3023,944,2026-02-23 16:00:38,3837.94,Pending,3
3024,882,2025-03-18 02:58:46,653.69,Shipped,2
3025,898,2025-11-25 07:43:48,1937.19,Pending,1
3026,419,2026-06-19 20:16:09,3287.32,Cancelled,5
3027,514,2026-04-02 00:47:52,1065.17,Pending,1
3028,166,2026-04-27 17:57:26,705.61,Processing,2
3029,159,2025-09-30 16:08:16,2466.1,Pending,3
3030,621,2026-06-16 22:29:42,4383.19,Cancelled,5
3031,382,2026-01-16 20:00:43,1872.77,Pending,1
3032,684,2025-01-22 05:25:59,398.13,Shipped,1
3033,950,2025-10-23 03:06:13,2897.1,Processing,2
3034,811,2025-01-31 00:53:25,8053.81,Shipped,4
3035,778,2026-01-14 14:41:48,2919.82,Cancelled,4
3036,637,2025-03-09 10:36:10,3226.43,Shipped,3
3037,780,2026-01-04 20:15:06,876.52,Shipped,1
3038,420,2025-07-15 20:32:08,4416.46,Shipped,4
3039,949,2026-02-27 07:57:15,5807.92,Processing,5
3040,476,2025-03-13 11:54:53,7578.29,Cancelled,5
3041,842,2025-03-06 10:34:25,6088.13,Cancelled,4
3042,607,2025-07-10 14:23:31,3592.44,Shipped,5
3043,581,2026-05-06 08:15:46,363.12,Shipped,1
3044,533,2025-03-15 00:23:30,3095.91,Cancelled,5
3045,381,2025-12-20 03:57:54,1838.9,Pending,4
3046,71,2025-10-23 00:56:16,2956.27,Cancelled,3
3047,288,2025-09-20 01:16:09,4021.88,Delivered,2
3048,628,2025-07-07 11:37:26,3285.56,Shipped,4
3049,545,2026-04-14 20:04:56,1798.39,Processing,3
3050,5,2025-12-31 12:00:14,256.58,Shipped,1
3051,130,2025-01-27 16:11:02,3151.33,Pending,3
3052,548,2025-09-08 18:46:47,3600.62,Shipped,3
3053,577,2025-08-29 15:20:37,1009.87,Pending,4
3054,636,2026-03-06 05:41:27,2205.33,Cancelled,3
3055,944,2025-12-17 10:57:31,674.39,Cancelled,2
3056,620,2025-06-18 04:53:03,2120.05,Delivered,4
3057,615,2026-04-22 16:31:07,1264.73,Processing,2
3058,950,2025-11-15 22:16:15,1548.59,Pending,2
3059,392,2025-03-15 18:03:59,5189.5,Processing,5
3060,161,2025-01-08 23:53:35,1461.81,Pending,5
3061,659,2026-06-16 03:23:57,1362.34,Processing,2
3062,87,2025-04-10 17:15:14,2445.33,Pending,5
3063,386,2026-04-06 22:19:10,2265.24,Delivered,3
3064,461,2026-06-09 11:26:09,3736.85,Cancelled,5
3065,85,2025-01-22 22:21:08,4505.4,Delivered,4
3066,858,2026-01-29 06:00:51,303.38,Delivered,2
3067,968,2025-12-12 04:46:30,4295.86,Processing,3
3068,439,2025-02-23 16:06:36,2424.2,Delivered,4
3069,803,2026-01-25 23:18:42,6689.61,Processing,5
3070,136,2025-05-21 18:25:59,2798.96,Pending,2
3071,697,2025-12-26 18:18:02,2222.95,Pending,4
3072,498,2025-08-02 09:32:46,359.59,Cancelled,1
3073,74,2026-03-15 21:17:40,4625.83,Delivered,2
3074,525,2025-10-29 12:09:51,3169.38,Delivered,3
3075,320,2026-02-21 01:28:50,636.1,Pending,2
3076,792,2026-05-23 17:53:39,3169.86,Cancelled,2
3077,895,2025-02-07 20:06:40,1746.01,Pending,2
3078,675,2025-07-16 16:04:13,5114.17,Delivered,5
3079,207,2026-03-31 21:30:48,4945.61,Delivered,4
3080,101,2025-04-02 09:30:03,2365.16,Pending,3
3081,442,2026-02-06 08:39:47,3435.62,Processing,4
3082,226,2026-01-17 10:44:56,3250.13,Delivered,2
3083,953,2025-05-16 02:04:44,3446.08,Cancelled,4
3084,286,2025-12-17 20:46:54,3787.28,Shipped,5
3085,429,2025-08-16 21:10:34,2752.33,Delivered,3
3086,888,2025-05-07 09:48:31,5040.47,Processing,4
3087,23,2025-01-31 22:13:59,3029.98,Delivered,5
3088,381,2025-08-14 11:20:07,152.45,Processing,1
3089,300,2026-04-12 21:41:43,6499.02,Delivered,4
3090,996,2025-09-15 10:02:04,2543.1,Cancelled,4
3091,209,2025-11-28 10:51:13,1423.03,Cancelled,2
3092,697,2025-03-27 04:28:55,1326.44,Processing,2
3093,711,2026-06-18 11:01:01,1401.03,Cancelled,1
3094,325,2025-05-01 05:36:36,1473.89,Delivered,1
3095,456,2025-03-01 16:02:26,605.81,Delivered,1
3096,225,2025-06-04 15:55:23,547.91,Cancelled,2
3097,905,2026-01-10 11:51:23,3498.72,Pending,2
3098,693,2026-01-13 16:18:34,4660.85,Shipped,5
3099,692,2025-07-13 10:29:30,5112.71,Delivered,5
3100,212,2025-01-05 10:06:57,9063.41,Pending,4
3101,137,2025-10-28 19:51:49,1970.9,Cancelled,1
3102,287,2026-05-23 21:02:55,2986.93,Pending,5
3103,993,2025-05-18 04:39:06,227.24,Pending,1
3104,299,2025-10-20 14:33:45,6398.03,Pending,4
3105,975,2025-02-04 01:52:59,3815.48,Cancelled,5
3106,357,2025-08-23 18:50:41,4280.4,Delivered,4
3107,106,2025-05-22 21:21:39,2280.67,Cancelled,3
3108,202,2025-06-23 12:54:00,641.32,Cancelled,1
3109,945,2025-09-22 03:22:18,3681.59,Cancelled,4
3110,94,2026-06-15 12:39:37,5256.36,Pending,5
3111,496,2026-03-30 06:31:47,197.68,Delivered,1
3112,529,2026-01-19 04:43:48,5139.44,Delivered,4
3113,450,2025-06-27 15:52:59,2583.86,Cancelled,3
3114,488,2025-12-12 09:10:57,1731.28,Shipped,1
3115,993,2025-04-01 04:03:57,4956.53,Processing,5
3116,379,2025-03-20 20:48:01,2695.2,Shipped,2
3117,789,2025-05-08 17:15:30,2878.37,Processing,5
3118,339,2025-04-19 02:58:30,5234.06,Shipped,5
3119,350,2025-04-13 12:38:23,2170.44,Processing,2
3120,441,2026-04-16 01:51:25,4676.02,Cancelled,5
3121,380,2026-03-14 02:48:26,613.29,Delivered,3
