order_item_id,order_id,product_id,quantity,price,total
8205,2702,50,2,538.07,1076.14
8206,2702,44,2,265.33,530.66
8207,2702,95,1,509.22,509.22
8208,2703,96,2,93.68,187.36
8209,2703,26,3,344.31,1032.93
8210,2703,67,2,612.11,1224.22
8211,2703,44,1,482.41,482.41
8212,2703,27,1,704.22,704.22
8213,2704,8,2,866.52,1733.04
8214,2704,73,2,955.98,1911.96
8215,2704,87,3,317.87,953.61
8216,2704,32,2,429.51,859.02
8217,2704,57,1,103.23,103.23
8218,2705,97,3,741.95,2225.85
8219,2705,96,1,691.7,691.7
8220,2706,32,1,547.54,547.54
8221,2706,59,2,311.89,623.78
8222,2706,3,1,670.59,670.59
8223,2706,24,1,291.61,291.61
8224,2707,78,3,195.65,586.95
8225,2707,80,1,572.61,572.61
8226,2707,21,2,985.72,1971.44
8227,2708,96,1,911.33,911.33
8228,2708,69,3,125.67,377.01
8229,2708,45,2,371.73,743.46
8230,2708,80,2,19.65,39.3
8231,2708,7,1,557.92,557.92
8232,2709,37,2,463.53,927.06
8233,2709,3,2,284.89,569.78
8234,2709,11,1,244.3,244.3
8235,2709,64,3,975.77,2927.31
8236,2710,80,3,795.17,2385.51
8237,2710,35,3,288.26,864.78
8238,2711,30,2,775.94,1551.88
8239,2711,52,3,519.93,1559.79
8240,2712,97,3,252.28,756.84
8241,2712,29,3,829.81,2489.43
8242,2713,50,1,395.66,395.66
8243,2713,19,2,201.15,402.3
8244,2713,91,1,234.72,234.72
8245,2713,15,3,142.48,427.44
8246,2713,38,2,922.83,1845.66
8247,2714,88,3,473.91,1421.73
8248,2714,46,2,805.84,1611.68
8249,2714,54,3,681.78,2045.34
8250,2714,2,1,665.77,665.77
8251,2714,84,3,839.84,2519.52
8252,2715,53,3,897.27,2691.81
8253,2715,50,2,584.99,1169.98
8254,2715,61,3,827.32,2481.96
8255,2715,40,3,119.27,357.81
8256,2715,81,1,608.47,608.47
8257,2716,38,2,971.21,1942.42
8258,2716,37,3,835.2,2505.6
8259,2716,17,2,498.49,996.98
8260,2716,73,3,728.61,2185.83
8261,2717,11,3,126.91,380.73
8262,2717,96,3,267.7,803.1
8263,2717,93,1,402.86,402.86
8264,2717,40,3,448.74,1346.22
8265,2717,21,3,101.88,305.64
8266,2718,65,2,863.66,1727.32
8267,2718,6,3,774.76,2324.28
8268,2718,33,2,780.69,1561.38
8269,2718,1,3,181.77,545.31
8270,2718,26,1,685.73,685.73
8271,2719,15,2,651.3,1302.6
8272,2719,46,3,856.77,2570.31
8273,2719,18,3,664.6,1993.8
8274,2719,34,3,266.79,800.37
8275,2720,57,1,641.28,641.28
8276,2720,65,1,269.03,269.03
8277,2721,79,1,976.49,976.49
8278,2721,70,3,568.02,1704.06
8279,2721,15,1,114.53,114.53
8280,2722,40,3,912.21,2736.63
8281,2722,57,2,958.14,1916.28
8282,2722,97,3,745.21,2235.63
8283,2722,51,2,129.38,258.76
8284,2723,28,2,29.45,58.9
8285,2723,59,1,710.86,710.86
8286,2723,25,2,765.07,1530.14
8287,2723,84,3,168.1,504.3
8288,2723,3,2,787.39,1574.78
8289,2724,15,3,956.71,2870.13
8290,2724,1,1,978.58,978.58
8291,2725,66,1,781.85,781.85
8292,2725,99,3,631.84,1895.52
8293,2725,57,3,662.72,1988.16
8294,2726,80,3,958.93,2876.79
8295,2727,90,2,378.07,756.14
8296,2727,34,1,369.82,369.82
8297,2728,73,2,178.7,357.4
8298,2728,98,2,597.77,1195.54
8299,2728,73,3,626.81,1880.43
8300,2728,67,2,776.83,1553.66
8301,2728,46,1,849.94,849.94
8302,2729,20,3,442.23,1326.69
8303,2729,5,1,368.78,368.78
8304,2729,75,3,287.76,863.28
8305,2729,72,2,913.77,1827.54
8306,2729,37,1,162.79,162.79
8307,2730,42,2,730.32,1460.64
8308,2731,93,2,933.76,1867.52
8309,2731,74,1,190.69,190.69
8310,2731,65,3,690.73,2072.19
8311,2731,88,3,405.71,1217.13
8312,2731,31,1,654.03,654.03
8313,2732,59,1,844.76,844.76
8314,2732,55,3,220.2,660.6
8315,2733,7,1,628.64,628.64
8316,2733,57,1,610.76,610.76
8317,2734,46,2,796.13,1592.26
8318,2734,25,1,597.83,597.83
8319,2734,48,3,831.4,2494.2
8320,2735,53,1,76.13,76.13
8321,2735,45,3,426.6,1279.8
8322,2735,61,2,797.12,1594.24
8323,2735,95,2,209.9,419.8
8324,2736,63,1,241.34,241.34
8325,2736,3,1,417.33,417.33
8326,2736,32,3,430.89,1292.67
8327,2737,17,2,628.69,1257.38
8328,2738,15,3,459.63,1378.89
8329,2738,65,2,908.41,1816.82
8330,2738,3,2,231.01,462.02
8331,2738,98,1,534.23,534.23
8332,2739,53,2,548.91,1097.82
8333,2739,24,1,509.79,509.79
8334,2739,82,2,393.91,787.82
8335,2739,16,2,161.94,323.88
8336,2739,35,2,63.59,127.18
8337,2740,38,1,6.04,6.04
8338,2740,48,3,942.64,2827.92
8339,2741,23,3,454.25,1362.75
8340,2741,31,2,94.2,188.4
8341,2741,12,3,590.72,1772.16
8342,2741,86,3,694.38,2083.14
8343,2741,57,2,342.65,685.3
8344,2742,78,2,55.42,110.84
8345,2743,85,2,56.04,112.08
8346,2743,89,2,662.04,1324.08
8347,2743,10,3,178.58,535.74
8348,2744,30,2,968.33,1936.66
8349,2744,14,1,328.9,328.9
8350,2744,43,3,338.37,1015.11
8351,2745,81,1,792.33,792.33
8352,2745,57,3,808.89,2426.67
8353,2745,94,1,59.5,59.5
8354,2746,71,1,119.82,119.82
8355,2746,4,3,974.51,2923.53
8356,2746,30,3,354.64,1063.92
8357,2747,10,2,639.8,1279.6
8358,2748,82,3,840.06,2520.18
8359,2748,16,2,804.99,1609.98
8360,2748,19,1,267.31,267.31
8361,2749,71,3,426.08,1278.24
8362,2750,10,3,859.92,2579.76
8363,2750,63,2,386.83,773.66
8364,2750,60,1,659.32,659.32
8365,2750,72,1,387.73,387.73
8366,2751,55,1,929.98,929.98
8367,2752,92,2,294.02,588.04
8368,2753,13,1,543.14,543.14
8369,2753,23,3,731.64,2194.92
8370,2753,3,3,746.84,2240.52
8371,2754,93,2,46.45,92.9
8372,2754,80,1,277.77,277.77
8373,2754,67,3,888.64,2665.92
8374,2755,42,1,106.64,106.64
8375,2755,25,3,151.55,454.65
8376,2756,56,1,354.8,354.8
8377,2756,86,2,161.36,322.72
8378,2756,38,3,711.1,2133.3
8379,2757,32,2,84.44,168.88
8380,2758,14,1,418.31,418.31
8381,2758,71,3,138.44,415.32
8382,2758,50,2,542.28,1084.56
8383,2758,29,2,946.49,1892.98
8384,2758,23,2,244.42,488.84
8385,2759,93,3,950.74,2852.22
8386,2759,53,3,548.89,1646.67
8387,2760,4,3,926.35,2779.05
8388,2760,79,2,329.08,658.16
8389,2760,52,3,631.55,1894.65
8390,2760,36,2,57.32,114.64
8391,2761,28,1,621.78,621.78
8392,2761,63,3,667.88,2003.64
8393,2761,55,2,567.79,1135.58
8394,2761,24,3,248.64,745.92
8395,2761,96,2,871.32,1742.64
8396,2762,33,3,222.35,667.05
8397,2762,60,3,696.67,2090.01
8398,2762,40,2,457.83,915.66
8399,2762,65,2,254.93,509.86
8400,2762,84,3,67.57,202.71
8401,2763,97,1,63.99,63.99
8402,2763,61,1,879.17,879.17
8403,2764,84,2,825.22,1650.44
8404,2764,88,1,655.67,655.67
8405,2764,87,1,558.81,558.81
8406,2765,10,1,510.6,510.6
8407,2766,53,3,999.71,2999.13
8408,2766,5,3,78.26,234.78
8409,2766,70,3,602.88,1808.64
8410,2766,13,3,650.08,1950.24
8411,2767,61,3,60.68,182.04
8412,2767,15,1,289.17,289.17
8413,2768,66,3,645.54,1936.62
8414,2769,90,2,259.72,519.44
8415,2769,30,3,139.33,417.99
8416,2769,52,2,139.06,278.12
8417,2770,73,3,786.81,2360.43
8418,2771,12,1,570.85,570.85
8419,2772,93,3,681.08,2043.24
8420,2772,17,2,357.47,714.94
8421,2772,97,3,641.89,1925.67
8422,2773,10,2,345.37,690.74
8423,2773,12,2,806.69,1613.38
8424,2774,88,1,850.9,850.9
8425,2774,1,3,999.82,2999.46
8426,2775,96,3,654.82,1964.46
8427,2775,61,3,424.82,1274.46
8428,2775,96,1,312.44,312.44
8429,2775,59,2,170.56,341.12
8430,2775,23,3,372.49,1117.47
8431,2776,75,3,686.74,2060.22
8432,2776,11,2,566.3,1132.6
8433,2776,46,2,539.06,1078.12
8434,2776,10,3,50.63,151.89
8435,2777,26,1,466.65,466.65
8436,2777,92,1,593.31,593.31
8437,2777,78,3,46.52,139.56
8438,2777,58,2,454.59,909.18
8439,2778,13,1,794.27,794.27
8440,2779,89,1,783.84,783.84
8441,2779,85,2,858.89,1717.78
8442,2779,75,1,213.16,213.16
8443,2780,41,1,696.45,696.45
8444,2780,45,3,73.61,220.83
8445,2780,38,3,278.43,835.29
8446,2780,86,1,497.9,497.9
8447,2780,56,2,139.53,279.06
8448,2781,59,3,813.64,2440.92
8449,2781,67,3,972.95,2918.85
8450,2781,14,3,968.58,2905.74
8451,2781,19,1,758.01,758.01
8452,2781,96,1,442.59,442.59
8453,2782,42,3,979.64,2938.92
8454,2783,47,2,538.18,1076.36
8455,2783,82,3,685.81,2057.43
8456,2783,99,1,256.23,256.23
8457,2783,48,1,694.13,694.13
8458,2783,60,2,595.65,1191.3
8459,2784,62,3,254.07,762.21
8460,2784,48,2,590.03,1180.06
8461,2784,49,1,900.12,900.12
8462,2784,63,1,180.95,180.95
8463,2785,28,2,840.1,1680.2
8464,2785,27,3,34.27,102.81
8465,2785,59,1,975.96,975.96
8466,2785,15,2,853.25,1706.5
8467,2786,24,3,388.12,1164.36
8468,2786,50,3,632.84,1898.52
8469,2786,89,1,480.71,480.71
8470,2786,34,1,526.4,526.4
8471,2787,84,2,175.1,350.2
8472,2788,42,3,688.09,2064.27
8473,2788,38,2,824.94,1649.88
8474,2788,81,3,632.18,1896.54
8475,2788,85,2,997.37,1994.74
8476,2788,68,3,335.81,1007.43
8477,2789,78,3,784.63,2353.89
8478,2789,31,1,75.88,75.88
8479,2789,10,3,828.81,2486.43
8480,2789,95,1,193.47,193.47
8481,2789,5,2,301.55,603.1
8482,2790,62,3,329.37,988.11
8483,2791,39,3,534.79,1604.37
8484,2791,45,2,256.24,512.48
8485,2792,96,1,287.5,287.5
8486,2792,54,1,262.65,262.65
8487,2792,100,2,686.87,1373.74
8488,2793,13,2,932.14,1864.28
8489,2793,12,2,726.41,1452.82
8490,2793,92,3,752.84,2258.52
8491,2794,13,2,60.63,121.26
8492,2794,8,1,223.62,223.62
8493,2794,76,1,261.7,261.7
8494,2795,35,1,122.06,122.06
8495,2795,96,1,429.12,429.12
8496,2795,87,2,27.34,54.68
8497,2795,87,3,31.98,95.94
8498,2796,99,2,422.26,844.52
8499,2796,1,1,726.06,726.06
8500,2796,86,3,102.21,306.63
8501,2796,64,1,503.79,503.79
8502,2796,65,3,17.59,52.77
8503,2797,36,1,951.23,951.23
8504,2797,62,2,239.56,479.12
8505,2798,89,2,872.02,1744.04
8506,2798,19,1,382.95,382.95
8507,2798,77,2,776.2,1552.4
8508,2798,51,2,230.33,460.66
8509,2798,80,2,890.55,1781.1
8510,2799,90,2,973.94,1947.88
8511,2799,12,3,328.78,986.34
8512,2799,5,1,532.03,532.03
8513,2799,72,2,760.3,1520.6
8514,2799,74,1,713.62,713.62
8515,2800,45,1,440.05,440.05
8516,2800,64,3,173.51,520.53
8517,2800,15,1,444.49,444.49
8518,2800,93,3,955.28,2865.84
8519,2801,19,2,98.17,196.34
8520,2801,16,3,422.43,1267.29
8521,2801,8,3,587.52,1762.56
8522,2802,31,3,715.06,2145.18
8523,2802,61,1,882.72,882.72
8524,2802,9,2,259.73,519.46
8525,2802,84,2,941.2,1882.4
8526,2802,60,1,250.96,250.96
8527,2803,86,2,556.6,1113.2
8528,2803,90,3,706.39,2119.17
8529,2804,33,3,882.04,2646.12
8530,2804,30,1,844.04,844.04
8531,2805,88,1,884.59,884.59
8532,2805,19,2,643.99,1287.98
8533,2805,51,3,120.37,361.11
8534,2806,32,3,645.63,1936.89
8535,2806,78,3,244.12,732.36
8536,2806,44,3,789.34,2368.02
8537,2807,69,2,694.72,1389.44
8538,2808,37,1,285.06,285.06
8539,2808,55,2,97.79,195.58
8540,2809,5,2,969.06,1938.12
8541,2810,74,2,744.83,1489.66
8542,2811,49,1,532.01,532.01
8543,2812,92,1,576.47,576.47
8544,2812,70,2,328.27,656.54
8545,2813,50,1,303.14,303.14
8546,2813,3,3,82.38,247.14
8547,2813,10,3,482.69,1448.07
8548,2813,47,1,960.93,960.93
8549,2814,39,3,207.57,622.71
8550,2814,83,1,181.73,181.73
8551,2814,9,2,171.05,342.1
8552,2814,85,3,828.16,2484.48
8553,2815,13,3,964.14,2892.42
8554,2815,87,1,135.64,135.64
8555,2815,9,2,815.61,1631.22
8556,2815,21,1,160.62,160.62
8557,2816,31,1,549.03,549.03
8558,2816,27,1,50.83,50.83
8559,2816,50,1,797.69,797.69
8560,2816,84,1,817.85,817.85
8561,2816,65,3,447.22,1341.66
8562,2817,60,1,471.22,471.22
8563,2817,60,2,439.04,878.08
8564,2817,95,3,692.26,2076.78
8565,2818,83,1,27.5,27.5
8566,2818,76,2,373.71,747.42
8567,2818,5,2,131.62,263.24
8568,2819,78,2,745.79,1491.58
8569,2819,25,2,388.94,777.88
8570,2819,75,2,695.97,1391.94
8571,2820,31,1,934.99,934.99
8572,2820,66,2,733.55,1467.1
8573,2821,20,3,917.87,2753.61
8574,2821,48,2,294.6,589.2
8575,2821,80,3,260.09,780.27
8576,2822,22,3,345.07,1035.21
8577,2822,10,2,96.58,193.16
8578,2823,97,2,737.98,1475.96
8579,2823,19,2,881.69,1763.38
8580,2824,100,2,857.61,1715.22
8581,2824,31,1,736.11,736.11
8582,2824,84,1,16.72,16.72
8583,2824,55,1,808.27,808.27
8584,2824,81,1,113.23,113.23
8585,2825,86,3,701.33,2103.99
8586,2826,18,1,698.33,698.33
8587,2826,54,2,718.67,1437.34
8588,2826,80,1,514.55,514.55
8589,2826,96,1,945.57,945.57
8590,2827,93,3,180.86,542.58
8591,2827,20,1,814.71,814.71
8592,2827,10,1,519.45,519.45
8593,2828,74,3,220.73,662.19
8594,2829,65,2,587.23,1174.46
8595,2830,29,1,52.42,52.42
8596,2830,84,1,193.1,193.1
8597,2831,11,3,646.96,1940.88
8598,2831,72,2,822.99,1645.98
8599,2831,3,1,23.76,23.76
8600,2831,98,3,158.32,474.96
8601,2831,73,2,659.19,1318.38
8602,2832,82,1,548.32,548.32
8603,2832,35,1,208.69,208.69
8604,2832,41,3,808.74,2426.22
8605,2832,67,2,184.15,368.3
8606,2832,70,1,883.8,883.8
8607,2833,65,3,563.68,1691.04
8608,2833,47,3,527.5,1582.5
8609,2833,100,2,489.05,978.1
8610,2834,56,3,41.97,125.91
8611,2834,53,3,497.96,1493.88
8612,2834,7,1,283.79,283.79
8613,2834,54,2,277.73,555.46
8614,2834,26,3,348.3,1044.9
8615,2835,68,3,985.1,2955.3
8616,2835,93,2,276.15,552.3
8617,2835,35,1,692.41,692.41
8618,2835,100,3,190.64,571.92
8619,2835,99,2,35.1,70.2
8620,2836,74,1,808.66,808.66
8621,2836,48,2,983.79,1967.58
8622,2837,82,2,557.09,1114.18
8623,2837,71,1,96.08,96.08
8624,2838,50,3,579.1,1737.3
8625,2838,100,1,825.88,825.88
8626,2838,25,3,675.08,2025.24
8627,2838,97,1,339.84,339.84
8628,2839,51,2,766.03,1532.06
8629,2839,49,2,679.07,1358.14
8630,2839,93,1,277.5,277.5
8631,2839,100,1,835.88,835.88
8632,2839,69,2,888.21,1776.42
8633,2840,42,1,424.84,424.84
8634,2840,73,1,654.0,654.0
8635,2840,23,2,194.91,389.82
8636,2841,45,3,448.26,1344.78
8637,2841,65,3,75.93,227.79
8638,2841,61,2,980.57,1961.14
8639,2842,49,2,806.36,1612.72
8640,2842,91,2,310.06,620.12
8641,2842,55,2,376.91,753.82
8642,2842,86,2,934.73,1869.46
8643,2842,8,3,695.47,2086.41
8644,2843,61,1,54.83,54.83
8645,2843,6,2,121.65,243.3
8646,2843,33,1,939.21,939.21
8647,2844,85,1,827.29,827.29
8648,2844,44,3,421.28,1263.84
8649,2845,45,3,338.72,1016.16
8650,2845,46,1,182.68,182.68
8651,2845,98,3,782.94,2348.82
8652,2845,47,1,597.97,597.97
8653,2846,37,1,438.29,438.29
8654,2846,95,2,536.87,1073.74
8655,2846,37,3,659.8,1979.4
8656,2847,93,1,535.92,535.92
8657,2847,64,2,327.18,654.36
8658,2847,96,2,444.53,889.06
8659,2847,67,1,435.67,435.67
8660,2848,56,3,699.89,2099.67
8661,2848,2,3,42.07,126.21
8662,2849,75,3,479.56,1438.68
8663,2849,30,3,787.62,2362.86
8664,2849,29,2,359.04,718.08
8665,2849,79,3,861.36,2584.08
8666,2849,5,2,471.57,943.14
8667,2850,57,2,219.74,439.48
8668,2850,39,1,569.22,569.22
8669,2850,88,2,59.35,118.7
8670,2850,44,2,790.7,1581.4
8671,2851,89,3,822.82,2468.46
8672,2852,25,2,865.05,1730.1
8673,2852,30,3,94.69,284.07
8674,2853,93,1,975.26,975.26
8675,2853,63,3,292.98,878.94
8676,2853,55,3,228.72,686.16
8677,2853,65,3,360.03,1080.09
8678,2854,3,1,394.86,394.86
8679,2854,16,3,54.29,162.87
8680,2854,43,3,523.59,1570.77
8681,2855,20,2,212.32,424.64
8682,2855,22,1,920.37,920.37
8683,2855,6,2,704.47,1408.94
8684,2856,91,3,917.27,2751.81
8685,2856,61,2,517.25,1034.5
8686,2856,71,2,422.28,844.56
8687,2856,5,2,840.0,1680.0
8688,2856,18,1,751.19,751.19
8689,2857,12,3,422.99,1268.97
8690,2858,23,2,169.71,339.42
8691,2858,30,3,307.58,922.74
8692,2858,11,3,548.44,1645.32
8693,2858,37,3,441.77,1325.31
8694,2858,92,2,724.6,1449.2
8695,2859,71,1,822.68,822.68
8696,2860,60,1,648.84,648.84
8697,2860,96,1,775.94,775.94
8698,2861,76,2,528.55,1057.1
8699,2862,72,1,470.07,470.07
8700,2862,90,1,274.46,274.46
8701,2862,77,2,435.56,871.12
8702,2862,48,2,735.36,1470.72
8703,2862,69,3,807.45,2422.35
8704,2863,82,3,760.49,2281.47
8705,2863,41,2,475.67,951.34
8706,2863,30,2,289.83,579.66
8707,2863,59,1,315.35,315.35
8708,2864,24,2,268.53,537.06
8709,2864,87,3,458.57,1375.71
8710,2864,26,1,876.62,876.62
8711,2864,84,3,542.68,1628.04
8712,2865,10,1,252.27,252.27
8713,2865,55,2,515.68,1031.36
8714,2865,88,1,725.67,725.67
8715,2865,43,2,274.72,549.44
8716,2866,29,2,249.7,499.4
8717,2866,88,3,455.06,1365.18
8718,2867,35,3,108.37,325.11
8719,2868,70,3,904.15,2712.45
8720,2868,11,1,398.42,398.42
8721,2868,25,1,248.08,248.08
8722,2869,97,1,402.08,402.08
8723,2869,17,3,460.9,1382.7
8724,2869,42,2,942.82,1885.64
8725,2869,93,3,290.27,870.81
8726,2869,2,2,155.04,310.08
8727,2870,88,3,579.35,1738.05
8728,2871,90,3,520.94,1562.82
8729,2871,59,2,711.71,1423.42
8730,2871,9,3,573.88,1721.64
8731,2871,92,2,914.34,1828.68
8732,2871,50,3,445.57,1336.71
8733,2872,75,3,742.22,2226.66
8734,2872,64,3,675.11,2025.33
8735,2873,50,3,716.4,2149.2
8736,2873,100,3,852.74,2558.22
8737,2874,75,3,599.71,1799.13
8738,2874,92,3,489.97,1469.91
8739,2874,88,3,947.51,2842.53
8740,2874,81,1,814.27,814.27
8741,2875,85,3,578.98,1736.94
8742,2875,31,3,247.84,743.52
8743,2875,10,1,113.47,113.47
8744,2875,97,1,407.38,407.38
8745,2876,36,1,510.05,510.05
8746,2876,25,1,611.88,611.88
8747,2877,92,3,382.21,1146.63
8748,2877,100,2,484.9,969.8
8749,2878,42,2,692.94,1385.88
8750,2878,25,3,725.29,2175.87
8751,2878,23,1,936.03,936.03
8752,2879,3,2,309.29,618.58
8753,2879,49,2,738.16,1476.32
8754,2879,67,3,292.21,876.63
8755,2880,2,2,580.64,1161.28
8756,2880,34,2,291.11,582.22
8757,2880,1,1,132.83,132.83
8758,2880,73,3,154.31,462.93
8759,2880,39,1,663.84,663.84
8760,2881,38,1,851.68,851.68
8761,2882,25,3,506.28,1518.84
8762,2882,66,1,790.2,790.2
8763,2882,32,3,464.49,1393.47
8764,2883,85,2,609.89,1219.78
8765,2883,69,3,867.31,2601.93
8766,2884,95,3,406.61,1219.83
8767,2885,41,2,227.54,455.08
8768,2885,88,2,238.29,476.58
8769,2885,60,2,842.5,1685.0
8770,2885,14,1,935.71,935.71
8771,2886,63,1,91.35,91.35
8772,2887,74,3,546.2,1638.6
8773,2887,7,2,387.9,775.8
8774,2887,23,1,155.22,155.22
8775,2888,84,1,235.52,235.52
8776,2888,83,3,89.56,268.68
8777,2888,94,1,467.16,467.16
8778,2888,3,1,392.0,392.0
8779,2889,2,3,689.25,2067.75
8780,2889,36,1,574.9,574.9
8781,2889,30,3,955.17,2865.51
8782,2890,42,2,45.06,90.12
8783,2890,81,3,193.71,581.13
8784,2890,100,1,43.7,43.7
8785,2891,18,3,133.16,399.48
8786,2891,39,2,683.31,1366.62
8787,2891,92,3,126.42,379.26
8788,2891,6,3,387.19,1161.57
8789,2891,13,1,514.69,514.69
8790,2892,85,2,60.4,120.8
8791,2892,16,3,193.26,579.78
8792,2892,33,1,810.9,810.9
8793,2893,36,1,378.37,378.37
8794,2893,14,1,512.2,512.2
8795,2893,24,1,291.74,291.74
8796,2893,29,3,713.82,2141.46
8797,2894,96,3,579.64,1738.92
8798,2894,8,1,31.35,31.35
8799,2895,23,1,878.78,878.78
8800,2895,21,3,971.79,2915.37
8801,2896,28,3,580.19,1740.57
8802,2897,92,3,318.8,956.4
8803,2897,65,1,287.41,287.41
8804,2898,64,1,321.03,321.03
8805,2898,23,1,105.27,105.27
8806,2899,80,1,396.2,396.2
8807,2899,12,1,692.27,692.27
8808,2899,11,3,823.94,2471.82
8809,2900,44,1,684.45,684.45
8810,2900,12,1,332.64,332.64
8811,2900,62,3,643.67,1931.01
8812,2900,85,1,814.18,814.18
8813,2900,85,3,94.26,282.78
8814,2901,84,1,638.11,638.11
8815,2901,16,3,654.66,1963.98
8816,2901,83,2,689.55,1379.1
8817,2902,80,3,471.5,1414.5
8818,2903,69,1,488.59,488.59
8819,2903,31,1,666.57,666.57
8820,2903,77,3,748.8,2246.4
8821,2903,97,1,113.37,113.37
8822,2903,36,1,733.22,733.22
8823,2904,89,2,999.48,1998.96
8824,2904,11,3,296.61,889.83
8825,2904,1,2,676.21,1352.42
8826,2904,72,3,142.34,427.02
8827,2905,53,2,666.52,1333.04
8828,2906,19,3,627.83,1883.49
8829,2906,81,1,618.45,618.45
8830,2906,25,3,181.37,544.11
8831,2906,64,1,436.79,436.79
8832,2907,19,3,691.45,2074.35
8833,2907,73,1,612.23,612.23
8834,2907,17,2,986.25,1972.5
8835,2908,7,3,998.75,2996.25
8836,2908,41,2,354.66,709.32
8837,2909,80,3,100.01,300.03
8838,2909,98,2,448.0,896.0
8839,2909,10,1,467.12,467.12
8840,2909,79,2,805.07,1610.14
8841,2910,13,1,27.6,27.6
8842,2911,58,1,325.24,325.24
8843,2911,26,1,650.72,650.72
8844,2911,22,2,773.66,1547.32
8845,2911,75,2,806.98,1613.96
8846,2911,59,3,202.44,607.32
8847,2912,72,2,867.42,1734.84
8848,2912,66,2,964.31,1928.62
8849,2912,56,1,576.91,576.91
8850,2912,8,3,674.16,2022.48
8851,2913,89,1,545.85,545.85
8852,2913,45,2,50.82,101.64
8853,2914,19,2,751.76,1503.52
8854,2915,50,3,658.63,1975.89
8855,2915,41,3,66.36,199.08
8856,2915,41,2,749.97,1499.94
8857,2915,17,1,346.39,346.39
8858,2916,34,3,120.32,360.96
8859,2916,97,1,411.02,411.02
8860,2916,38,2,829.66,1659.32
8861,2916,96,3,546.15,1638.45
8862,2916,91,2,551.98,1103.96
8863,2917,61,1,345.44,345.44
8864,2917,96,2,305.3,610.6
8865,2917,100,2,679.13,1358.26
8866,2918,19,3,129.1,387.3
8867,2918,52,3,516.14,1548.42
8868,2918,41,1,227.47,227.47
8869,2918,46,1,196.77,196.77
8870,2919,27,1,613.78,613.78
8871,2919,18,2,603.74,1207.48
8872,2919,65,3,653.87,1961.61
8873,2920,16,1,981.38,981.38
8874,2920,23,1,506.35,506.35
8875,2921,6,3,367.04,1101.12
8876,2921,34,2,616.67,1233.34
8877,2922,25,2,259.91,519.82
8878,2923,69,2,440.48,880.96
8879,2923,94,3,815.38,2446.14
8880,2923,11,3,816.47,2449.41
8881,2924,90,1,777.59,777.59
8882,2924,99,2,943.44,1886.88
8883,2924,33,2,753.82,1507.64
8884,2925,91,3,565.91,1697.73
8885,2925,18,3,23.38,70.14
8886,2925,48,2,324.24,648.48
8887,2926,78,1,187.47,187.47
8888,2926,68,1,77.91,77.91
8889,2926,13,2,889.44,1778.88
8890,2927,37,3,298.15,894.45
8891,2927,35,1,188.63,188.63
8892,2927,66,1,145.8,145.8
8893,2927,82,3,339.03,1017.09
8894,2927,65,2,989.84,1979.68
8895,2928,20,2,950.61,1901.22
8896,2928,77,2,742.96,1485.92
8897,2928,1,2,617.43,1234.86
8898,2929,83,2,29.09,58.18
8899,2929,39,2,534.26,1068.52
8900,2929,87,2,711.89,1423.78
8901,2930,56,1,549.04,549.04
8902,2931,65,3,918.6,2755.8
8903,2931,2,3,989.11,2967.33
8904,2932,98,1,351.64,351.64
8905,2932,22,1,125.49,125.49
8906,2932,65,3,729.47,2188.41
8907,2932,37,2,164.27,328.54
8908,2932,14,1,437.45,437.45
8909,2933,48,2,393.84,787.68
8910,2933,81,2,868.61,1737.22
8911,2933,1,1,935.23,935.23
8912,2933,38,3,813.65,2440.95
8913,2934,41,3,853.79,2561.37
8914,2934,6,1,352.31,352.31
8915,2935,2,2,668.3,1336.6
8916,2935,81,2,837.98,1675.96
8917,2935,97,2,719.91,1439.82
8918,2936,37,1,269.04,269.04
8919,2936,50,3,909.68,2729.04
8920,2936,27,2,621.3,1242.6
8921,2936,19,3,507.4,1522.2
8922,2936,93,3,835.01,2505.03
8923,2937,20,2,756.11,1512.22
8924,2937,59,2,701.9,1403.8
8925,2937,85,2,127.81,255.62
8926,2937,55,2,419.66,839.32
8927,2938,97,2,902.56,1805.12
8928,2938,52,2,19.54,39.08
8929,2938,28,1,386.54,386.54
8930,2938,44,3,395.67,1187.01
8931,2939,15,1,61.33,61.33
8932,2939,74,2,462.81,925.62
8933,2939,50,3,230.11,690.33
8934,2939,24,2,892.19,1784.38
8935,2940,20,1,315.32,315.32
8936,2940,26,2,602.99,1205.98
8937,2940,23,3,909.08,2727.24
8938,2940,11,2,419.06,838.12
8939,2941,27,2,600.89,1201.78
8940,2941,37,2,450.64,901.28
8941,2941,38,1,502.74,502.74
8942,2941,28,1,701.27,701.27
8943,2941,54,3,941.09,2823.27
8944,2942,7,2,949.02,1898.04
8945,2943,62,2,773.86,1547.72
8946,2943,6,2,219.42,438.84
8947,2943,96,2,42.32,84.64
8948,2943,43,3,840.55,2521.65
8949,2944,55,3,741.13,2223.39
8950,2945,40,3,722.65,2167.95
8951,2945,70,3,911.29,2733.87
8952,2945,8,3,679.75,2039.25
8953,2946,66,2,385.77,771.54
8954,2947,64,2,12.17,24.34
8955,2947,67,3,957.29,2871.87
8956,2947,58,2,310.03,620.06
8957,2947,4,1,852.83,852.83
8958,2947,26,3,173.92,521.76
8959,2948,17,3,781.39,2344.17
8960,2948,52,1,148.77,148.77
8961,2948,13,3,968.14,2904.42
8962,2949,12,2,228.36,456.72
